T	Origin	Destination	Distance	TripTime
80	2	3	1	60
80	2	4	1	39
80	3	0	1	12
80	3	1	1	6
80	3	2	1	60
80	3	3	1	9
80	3	4	1	15
80	4	0	1	24
80	4	1	1	18
80	4	2	1	39
80	4	3	1	15
80	4	4	1	12
79	0	0	1	9
79	0	1	1	15
79	0	2	1	75
79	0	3	1	12
79	0	4	1	24
79	1	0	1	15
79	1	1	1	6
79	1	2	1	66
79	1	3	1	6
79	1	4	1	18
79	2	0	1	75
79	2	1	1	66
79	2	2	1	6
79	2	3	1	60
79	2	4	1	39
79	3	0	1	12
79	3	1	1	6
79	3	2	1	60
79	3	3	1	9
79	3	4	1	15
79	4	0	1	24
79	4	1	1	18
79	4	2	1	39
79	4	3	1	15
79	4	4	1	12
78	0	0	1	9
78	0	1	1	15
78	0	2	1	75
78	0	3	1	12
78	0	4	1	24
78	1	0	1	15
78	1	1	1	6
78	1	2	1	66
78	1	3	1	6
78	1	4	1	18
78	2	0	1	75
78	2	1	1	66
78	2	2	1	6
78	2	3	1	60
78	2	4	1	39
78	3	0	1	12
78	3	1	1	6
78	3	2	1	60
78	3	3	1	9
78	3	4	1	15
78	4	0	1	24
78	4	1	1	18
78	4	2	1	39
78	4	3	1	15
78	4	4	1	12
77	0	0	1	9
77	0	1	1	15
77	0	2	1	75
77	0	3	1	12
77	0	4	1	24
77	1	0	1	15
77	1	1	1	6
77	1	2	1	66
77	1	3	1	6
77	1	4	1	18
77	2	0	1	75
77	2	1	1	66
77	2	2	1	6
77	2	3	1	60
77	2	4	1	39
77	3	0	1	12
77	3	1	1	6
77	3	2	1	60
77	3	3	1	9
77	3	4	1	15
77	4	0	1	24
77	4	1	1	18
77	4	2	1	39
77	4	3	1	15
77	4	4	1	12
76	0	0	1	9
76	0	1	1	15
76	0	2	1	75
76	0	3	1	12
76	0	4	1	24
76	1	0	1	15
76	1	1	1	6
76	1	2	1	66
76	1	3	1	6
76	1	4	1	18
76	2	0	1	75
76	2	1	1	66
76	2	2	1	6
76	2	3	1	60
76	2	4	1	39
76	3	0	1	12
76	3	1	1	6
76	3	2	1	60
76	3	3	1	9
76	3	4	1	15
76	4	0	1	24
76	4	1	1	18
76	4	2	1	39
76	4	3	1	15
76	4	4	1	12
75	0	0	1	9
75	0	1	1	15
75	0	2	1	75
75	0	3	1	12
75	0	4	1	24
75	1	0	1	15
75	1	1	1	6
75	1	2	1	66
75	1	3	1	6
75	1	4	1	18
75	2	0	1	75
75	2	1	1	66
75	2	2	1	6
75	2	3	1	60
75	2	4	1	39
75	3	0	1	12
75	3	1	1	6
75	3	2	1	60
75	3	3	1	9
75	3	4	1	15
75	4	0	1	24
75	4	1	1	18
75	4	2	1	39
75	4	3	1	15
75	4	4	1	12
74	0	0	1	9
74	0	1	1	15
74	0	2	1	75
74	0	3	1	12
74	0	4	1	24
74	1	0	1	15
74	1	1	1	6
74	1	2	1	66
74	1	3	1	6
74	1	4	1	18
74	2	0	1	75
74	2	1	1	66
74	2	2	1	6
74	2	3	1	60
74	2	4	1	39
74	3	0	1	12
74	3	1	1	6
74	3	2	1	60
74	3	3	1	9
74	3	4	1	15
74	4	0	1	24
74	4	1	1	18
74	4	2	1	39
74	4	3	1	15
74	4	4	1	12
73	0	0	1	9
73	0	1	1	15
73	0	2	1	75
73	0	3	1	12
73	0	4	1	24
73	1	0	1	15
73	1	1	1	6
73	1	2	1	66
73	1	3	1	6
73	1	4	1	18
73	2	0	1	75
73	2	1	1	66
73	2	2	1	6
73	2	3	1	60
73	2	4	1	39
73	3	0	1	12
73	3	1	1	6
73	3	2	1	60
73	3	3	1	9
73	3	4	1	15
73	4	0	1	24
73	4	1	1	18
73	4	2	1	39
73	4	3	1	15
73	4	4	1	12
72	0	0	1	9
72	0	1	1	15
72	0	2	1	75
72	0	3	1	12
72	0	4	1	24
72	1	0	1	15
72	1	1	1	6
72	1	2	1	66
72	1	3	1	6
72	1	4	1	18
72	2	0	1	75
72	2	1	1	66
72	2	2	1	6
72	2	3	1	60
72	2	4	1	39
72	3	0	1	12
72	3	1	1	6
72	3	2	1	60
72	3	3	1	9
72	3	4	1	15
72	4	0	1	24
72	4	1	1	18
72	4	2	1	39
72	4	3	1	15
72	4	4	1	12
71	0	0	1	9
71	0	1	1	15
71	0	2	1	75
71	0	3	1	12
71	0	4	1	24
71	1	0	1	15
71	1	1	1	6
71	1	2	1	66
71	1	3	1	6
71	1	4	1	18
71	2	0	1	75
71	2	1	1	66
71	2	2	1	6
71	2	3	1	60
71	2	4	1	39
71	3	0	1	12
71	3	1	1	6
71	3	2	1	60
71	3	3	1	9
71	3	4	1	15
71	4	0	1	24
71	4	1	1	18
71	4	2	1	39
71	4	3	1	15
71	4	4	1	12
70	0	0	1	9
70	0	1	1	15
70	0	2	1	75
70	0	3	1	12
70	0	4	1	24
70	1	0	1	15
70	1	1	1	6
70	1	2	1	66
70	1	3	1	6
70	1	4	1	18
70	2	0	1	75
70	2	1	1	66
70	2	2	1	6
70	2	3	1	60
70	2	4	1	39
70	3	0	1	12
70	3	1	1	6
70	3	2	1	60
70	3	3	1	9
70	3	4	1	15
70	4	0	1	24
70	4	1	1	18
70	4	2	1	39
70	4	3	1	15
70	4	4	1	12
69	0	0	1	9
69	0	1	1	15
69	0	2	1	75
69	0	3	1	12
69	0	4	1	24
69	1	0	1	15
69	1	1	1	6
69	1	2	1	66
69	1	3	1	6
69	1	4	1	18
69	2	0	1	75
69	2	1	1	66
69	2	2	1	6
69	2	3	1	60
69	2	4	1	39
69	3	0	1	12
69	3	1	1	6
69	3	2	1	60
69	3	3	1	9
69	3	4	1	15
69	4	0	1	24
69	4	1	1	18
69	4	2	1	39
69	4	3	1	15
69	4	4	1	12
68	0	0	1	9
68	0	1	1	15
68	0	2	1	75
68	0	3	1	12
68	0	4	1	24
68	1	0	1	15
68	1	1	1	6
68	1	2	1	66
68	1	3	1	6
68	1	4	1	18
68	2	0	1	75
68	2	1	1	66
68	2	2	1	6
68	2	3	1	60
68	2	4	1	39
68	3	0	1	12
68	3	1	1	6
68	3	2	1	60
68	3	3	1	9
68	3	4	1	15
68	4	0	1	24
68	4	1	1	18
68	4	2	1	39
68	4	3	1	15
68	4	4	1	12
67	0	0	1	9
67	0	1	1	15
67	0	2	1	75
67	0	3	1	12
67	0	4	1	24
67	1	0	1	15
67	1	1	1	6
67	1	2	1	66
67	1	3	1	6
67	1	4	1	18
67	2	0	1	75
67	2	1	1	66
67	2	2	1	6
67	2	3	1	60
67	2	4	1	39
67	3	0	1	12
67	3	1	1	6
67	3	2	1	60
67	3	3	1	9
67	3	4	1	15
67	4	0	1	24
67	4	1	1	18
67	4	2	1	39
67	4	3	1	15
67	4	4	1	12
66	0	0	1	9
66	0	1	1	15
66	0	2	1	75
66	0	3	1	12
66	0	4	1	24
66	1	0	1	15
66	1	1	1	6
66	1	2	1	66
66	1	3	1	6
66	1	4	1	18
66	2	0	1	75
66	2	1	1	66
66	2	2	1	6
66	2	3	1	60
66	2	4	1	39
66	3	0	1	12
66	3	1	1	6
66	3	2	1	60
66	3	3	1	9
66	3	4	1	15
66	4	0	1	24
66	4	1	1	18
66	4	2	1	39
66	4	3	1	15
66	4	4	1	12
65	0	0	1	9
65	0	1	1	15
65	0	2	1	75
65	0	3	1	12
65	0	4	1	24
65	1	0	1	15
65	1	1	1	6
65	1	2	1	66
65	1	3	1	6
65	1	4	1	18
65	2	0	1	75
65	2	1	1	66
65	2	2	1	6
65	2	3	1	60
65	2	4	1	39
65	3	0	1	12
65	3	1	1	6
65	3	2	1	60
65	3	3	1	9
65	3	4	1	15
65	4	0	1	24
65	4	1	1	18
65	4	2	1	39
65	4	3	1	15
65	4	4	1	12
64	0	0	1	9
64	0	1	1	15
64	0	2	1	75
64	0	3	1	12
64	0	4	1	24
64	1	0	1	15
64	1	1	1	6
64	1	2	1	66
64	1	3	1	6
64	1	4	1	18
64	2	0	1	75
64	2	1	1	66
64	2	2	1	6
64	2	3	1	60
64	2	4	1	39
64	3	0	1	12
64	3	1	1	6
64	3	2	1	60
64	3	3	1	9
64	3	4	1	15
64	4	0	1	24
64	4	1	1	18
64	4	2	1	39
64	4	3	1	15
64	4	4	1	12
63	0	0	1	9
63	0	1	1	15
63	0	2	1	75
63	0	3	1	12
63	0	4	1	24
63	1	0	1	15
63	1	1	1	6
63	1	2	1	66
63	1	3	1	6
63	1	4	1	18
63	2	0	1	75
63	2	1	1	66
63	2	2	1	6
63	2	3	1	60
63	2	4	1	39
63	3	0	1	12
63	3	1	1	6
63	3	2	1	60
63	3	3	1	9
63	3	4	1	15
63	4	0	1	24
63	4	1	1	18
63	4	2	1	39
63	4	3	1	15
63	4	4	1	12
62	0	0	1	9
62	0	1	1	15
62	0	2	1	75
62	0	3	1	12
62	0	4	1	24
62	1	0	1	15
62	1	1	1	6
62	1	2	1	66
62	1	3	1	6
62	1	4	1	18
62	2	0	1	75
62	2	1	1	66
62	2	2	1	6
62	2	3	1	60
62	2	4	1	39
62	3	0	1	12
62	3	1	1	6
62	3	2	1	60
62	3	3	1	9
62	3	4	1	15
62	4	0	1	24
62	4	1	1	18
62	4	2	1	39
62	4	3	1	15
62	4	4	1	12
61	0	0	1	9
61	0	1	1	15
61	0	2	1	75
61	0	3	1	12
61	0	4	1	24
61	1	0	1	15
61	1	1	1	6
61	1	2	1	66
61	1	3	1	6
61	1	4	1	18
61	2	0	1	75
61	2	1	1	66
61	2	2	1	6
61	2	3	1	60
61	2	4	1	39
61	3	0	1	12
61	3	1	1	6
61	3	2	1	60
61	3	3	1	9
61	3	4	1	15
61	4	0	1	24
61	4	1	1	18
61	4	2	1	39
61	4	3	1	15
61	4	4	1	12
60	0	0	1	9
60	0	1	1	15
60	0	2	1	75
60	0	3	1	12
60	0	4	1	24
60	1	0	1	15
60	1	1	1	6
60	1	2	1	66
60	1	3	1	6
60	1	4	1	18
60	2	0	1	75
60	2	1	1	66
60	2	2	1	6
60	2	3	1	60
60	2	4	1	39
60	3	0	1	12
60	3	1	1	6
60	3	2	1	60
60	3	3	1	9
60	3	4	1	15
60	4	0	1	24
60	4	1	1	18
60	4	2	1	39
60	4	3	1	15
60	4	4	1	12
59	0	0	1	9
59	0	1	1	15
59	0	2	1	75
59	0	3	1	12
59	0	4	1	24
59	1	0	1	15
59	1	1	1	6
59	1	2	1	66
59	1	3	1	6
59	1	4	1	18
59	2	0	1	75
59	2	1	1	66
59	2	2	1	6
59	2	3	1	60
59	2	4	1	39
59	3	0	1	12
59	3	1	1	6
59	3	2	1	60
59	3	3	1	9
59	3	4	1	15
59	4	0	1	24
59	4	1	1	18
59	4	2	1	39
59	4	3	1	15
59	4	4	1	12
58	0	0	1	9
58	0	1	1	15
58	0	2	1	75
58	0	3	1	12
58	0	4	1	24
58	1	0	1	15
58	1	1	1	6
58	1	2	1	66
58	1	3	1	6
58	1	4	1	18
58	2	0	1	75
58	2	1	1	66
58	2	2	1	6
58	2	3	1	60
58	2	4	1	39
58	3	0	1	12
58	3	1	1	6
58	3	2	1	60
58	3	3	1	9
58	3	4	1	15
58	4	0	1	24
58	4	1	1	18
58	4	2	1	39
58	4	3	1	15
58	4	4	1	12
57	0	0	1	9
57	0	1	1	15
57	0	2	1	75
57	0	3	1	12
57	0	4	1	24
57	1	0	1	15
57	1	1	1	6
57	1	2	1	66
57	1	3	1	6
57	1	4	1	18
57	2	0	1	75
57	2	1	1	66
57	2	2	1	6
57	2	3	1	60
57	2	4	1	39
57	3	0	1	12
57	3	1	1	6
57	3	2	1	60
57	3	3	1	9
57	3	4	1	15
57	4	0	1	24
57	4	1	1	18
57	4	2	1	39
57	4	3	1	15
57	4	4	1	12
56	0	0	1	9
56	0	1	1	15
56	0	2	1	75
56	0	3	1	12
56	0	4	1	24
56	1	0	1	15
56	1	1	1	6
56	1	2	1	66
56	1	3	1	6
56	1	4	1	18
56	2	0	1	75
56	2	1	1	66
56	2	2	1	6
56	2	3	1	60
56	2	4	1	39
56	3	0	1	12
56	3	1	1	6
56	3	2	1	60
56	3	3	1	9
56	3	4	1	15
56	4	0	1	24
56	4	1	1	18
56	4	2	1	39
56	4	3	1	15
56	4	4	1	12
55	0	0	1	9
55	0	1	1	15
55	0	2	1	75
55	0	3	1	12
55	0	4	1	24
55	1	0	1	15
55	1	1	1	6
55	1	2	1	66
55	1	3	1	6
55	1	4	1	18
55	2	0	1	75
55	2	1	1	66
55	2	2	1	6
55	2	3	1	60
55	2	4	1	39
55	3	0	1	12
55	3	1	1	6
55	3	2	1	60
55	3	3	1	9
55	3	4	1	15
55	4	0	1	24
55	4	1	1	18
55	4	2	1	39
55	4	3	1	15
55	4	4	1	12
54	0	0	1	9
54	0	1	1	15
54	0	2	1	75
54	0	3	1	12
54	0	4	1	24
54	1	0	1	15
54	1	1	1	6
54	1	2	1	66
54	1	3	1	6
54	1	4	1	18
54	2	0	1	75
54	2	1	1	66
54	2	2	1	6
54	2	3	1	60
54	2	4	1	39
54	3	0	1	12
54	3	1	1	6
54	3	2	1	60
54	3	3	1	9
54	3	4	1	15
54	4	0	1	24
54	4	1	1	18
54	4	2	1	39
54	4	3	1	15
54	4	4	1	12
53	0	0	1	9
53	0	1	1	15
53	0	2	1	75
53	0	3	1	12
53	0	4	1	24
53	1	0	1	15
53	1	1	1	6
53	1	2	1	66
53	1	3	1	6
53	1	4	1	18
53	2	0	1	75
53	2	1	1	66
53	2	2	1	6
53	2	3	1	60
53	2	4	1	39
53	3	0	1	12
53	3	1	1	6
53	3	2	1	60
53	3	3	1	9
53	3	4	1	15
53	4	0	1	24
53	4	1	1	18
53	4	2	1	39
53	4	3	1	15
53	4	4	1	12
52	0	0	1	9
52	0	1	1	15
52	0	2	1	75
52	0	3	1	12
52	0	4	1	24
52	1	0	1	15
52	1	1	1	6
52	1	2	1	66
52	1	3	1	6
52	1	4	1	18
52	2	0	1	75
52	2	1	1	66
52	2	2	1	6
52	2	3	1	60
52	2	4	1	39
52	3	0	1	12
52	3	1	1	6
52	3	2	1	60
52	3	3	1	9
52	3	4	1	15
52	4	0	1	24
52	4	1	1	18
52	4	2	1	39
52	4	3	1	15
52	4	4	1	12
51	0	0	1	9
51	0	1	1	15
51	0	2	1	75
51	0	3	1	12
51	0	4	1	24
51	1	0	1	15
51	1	1	1	6
51	1	2	1	66
51	1	3	1	6
51	1	4	1	18
51	2	0	1	75
51	2	1	1	66
51	2	2	1	6
51	2	3	1	60
51	2	4	1	39
51	3	0	1	12
51	3	1	1	6
51	3	2	1	60
51	3	3	1	9
51	3	4	1	15
51	4	0	1	24
51	4	1	1	18
51	4	2	1	39
51	4	3	1	15
51	4	4	1	12
50	0	0	1	9
50	0	1	1	15
50	0	2	1	75
50	0	3	1	12
50	0	4	1	24
50	1	0	1	15
50	1	1	1	6
50	1	2	1	66
50	1	3	1	6
50	1	4	1	18
50	2	0	1	75
50	2	1	1	66
50	2	2	1	6
50	2	3	1	60
50	2	4	1	39
50	3	0	1	12
50	3	1	1	6
50	3	2	1	60
50	3	3	1	9
50	3	4	1	15
50	4	0	1	24
50	4	1	1	18
50	4	2	1	39
50	4	3	1	15
50	4	4	1	12
49	0	0	1	9
49	0	1	1	15
49	0	2	1	75
49	0	3	1	12
49	0	4	1	24
49	1	0	1	15
49	1	1	1	6
49	1	2	1	66
49	1	3	1	6
49	1	4	1	18
49	2	0	1	75
49	2	1	1	66
49	2	2	1	6
49	2	3	1	60
49	2	4	1	39
49	3	0	1	12
49	3	1	1	6
49	3	2	1	60
49	3	3	1	9
49	3	4	1	15
49	4	0	1	24
49	4	1	1	18
49	4	2	1	39
49	4	3	1	15
49	4	4	1	12
48	0	0	1	9
48	0	1	1	15
48	0	2	1	75
48	0	3	1	12
48	0	4	1	24
48	1	0	1	15
48	1	1	1	6
48	1	2	1	66
48	1	3	1	6
48	1	4	1	18
48	2	0	1	75
48	2	1	1	66
48	2	2	1	6
48	2	3	1	60
48	2	4	1	39
48	3	0	1	12
48	3	1	1	6
48	3	2	1	60
48	3	3	1	9
48	3	4	1	15
48	4	0	1	24
48	4	1	1	18
48	4	2	1	39
48	4	3	1	15
48	4	4	1	12
47	0	0	1	9
47	0	1	1	15
47	0	2	1	75
47	0	3	1	12
47	0	4	1	24
47	1	0	1	15
47	1	1	1	6
47	1	2	1	66
47	1	3	1	6
47	1	4	1	18
47	2	0	1	75
47	2	1	1	66
47	2	2	1	6
47	2	3	1	60
47	2	4	1	39
47	3	0	1	12
47	3	1	1	6
47	3	2	1	60
47	3	3	1	9
47	3	4	1	15
47	4	0	1	24
47	4	1	1	18
47	4	2	1	39
47	4	3	1	15
47	4	4	1	12
46	0	0	1	9
46	0	1	1	15
46	0	2	1	75
46	0	3	1	12
46	0	4	1	24
46	1	0	1	15
46	1	1	1	6
46	1	2	1	66
46	1	3	1	6
46	1	4	1	18
46	2	0	1	75
46	2	1	1	66
46	2	2	1	6
46	2	3	1	60
46	2	4	1	39
46	3	0	1	12
46	3	1	1	6
46	3	2	1	60
46	3	3	1	9
46	3	4	1	15
46	4	0	1	24
46	4	1	1	18
46	4	2	1	39
46	4	3	1	15
46	4	4	1	12
45	0	0	1	9
45	0	1	1	15
45	0	2	1	75
45	0	3	1	12
45	0	4	1	24
45	1	0	1	15
45	1	1	1	6
45	1	2	1	66
45	1	3	1	6
45	1	4	1	18
45	2	0	1	75
45	2	1	1	66
45	2	2	1	6
45	2	3	1	60
45	2	4	1	39
45	3	0	1	12
45	3	1	1	6
45	3	2	1	60
45	3	3	1	9
45	3	4	1	15
45	4	0	1	24
45	4	1	1	18
45	4	2	1	39
45	4	3	1	15
45	4	4	1	12
44	0	0	1	9
44	0	1	1	15
44	0	2	1	75
44	0	3	1	12
44	0	4	1	24
44	1	0	1	15
44	1	1	1	6
44	1	2	1	66
44	1	3	1	6
44	1	4	1	18
44	2	0	1	75
44	2	1	1	66
44	2	2	1	6
44	2	3	1	60
44	2	4	1	39
44	3	0	1	12
44	3	1	1	6
44	3	2	1	60
44	3	3	1	9
44	3	4	1	15
44	4	0	1	24
44	4	1	1	18
44	4	2	1	39
44	4	3	1	15
44	4	4	1	12
43	0	0	1	9
43	0	1	1	15
43	0	2	1	75
43	0	3	1	12
43	0	4	1	24
43	1	0	1	15
43	1	1	1	6
43	1	2	1	66
43	1	3	1	6
43	1	4	1	18
43	2	0	1	75
43	2	1	1	66
43	2	2	1	6
43	2	3	1	60
43	2	4	1	39
43	3	0	1	12
43	3	1	1	6
43	3	2	1	60
43	3	3	1	9
43	3	4	1	15
43	4	0	1	24
43	4	1	1	18
43	4	2	1	39
43	4	3	1	15
43	4	4	1	12
42	0	0	1	9
42	0	1	1	15
42	0	2	1	75
42	0	3	1	12
42	0	4	1	24
42	1	0	1	15
42	1	1	1	6
42	1	2	1	66
42	1	3	1	6
42	1	4	1	18
42	2	0	1	75
42	2	1	1	66
42	2	2	1	6
42	2	3	1	60
42	2	4	1	39
42	3	0	1	12
42	3	1	1	6
42	3	2	1	60
42	3	3	1	9
42	3	4	1	15
42	4	0	1	24
42	4	1	1	18
42	4	2	1	39
42	4	3	1	15
42	4	4	1	12
41	0	0	1	9
41	0	1	1	15
41	0	2	1	75
41	0	3	1	12
41	0	4	1	24
41	1	0	1	15
41	1	1	1	6
41	1	2	1	66
41	1	3	1	6
41	1	4	1	18
41	2	0	1	75
41	2	1	1	66
41	2	2	1	6
41	2	3	1	60
41	2	4	1	39
41	3	0	1	12
41	3	1	1	6
41	3	2	1	60
41	3	3	1	9
41	3	4	1	15
41	4	0	1	24
41	4	1	1	18
41	4	2	1	39
41	4	3	1	15
41	4	4	1	12
40	0	0	1	9
40	0	1	1	15
40	0	2	1	75
40	0	3	1	12
40	0	4	1	24
40	1	0	1	15
40	1	1	1	6
40	1	2	1	66
40	1	3	1	6
40	1	4	1	18
40	2	0	1	75
40	2	1	1	66
40	2	2	1	6
40	2	3	1	60
40	2	4	1	39
40	3	0	1	12
40	3	1	1	6
40	3	2	1	60
40	3	3	1	9
40	3	4	1	15
40	4	0	1	24
40	4	1	1	18
40	4	2	1	39
40	4	3	1	15
40	4	4	1	12
39	0	0	1	9
39	0	1	1	15
39	0	2	1	75
39	0	3	1	12
39	0	4	1	24
39	1	0	1	15
39	1	1	1	6
39	1	2	1	66
39	1	3	1	6
39	1	4	1	18
39	2	0	1	75
39	2	1	1	66
39	2	2	1	6
39	2	3	1	60
39	2	4	1	39
39	3	0	1	12
39	3	1	1	6
39	3	2	1	60
39	3	3	1	9
39	3	4	1	15
39	4	0	1	24
39	4	1	1	18
39	4	2	1	39
39	4	3	1	15
39	4	4	1	12
38	0	0	1	9
38	0	1	1	15
38	0	2	1	75
38	0	3	1	12
38	0	4	1	24
38	1	0	1	15
38	1	1	1	6
38	1	2	1	66
38	1	3	1	6
38	1	4	1	18
38	2	0	1	75
38	2	1	1	66
38	2	2	1	6
38	2	3	1	60
38	2	4	1	39
38	3	0	1	12
38	3	1	1	6
38	3	2	1	60
38	3	3	1	9
38	3	4	1	15
38	4	0	1	24
38	4	1	1	18
38	4	2	1	39
38	4	3	1	15
38	4	4	1	12
37	0	0	1	9
37	0	1	1	15
37	0	2	1	75
37	0	3	1	12
37	0	4	1	24
37	1	0	1	15
37	1	1	1	6
37	1	2	1	66
37	1	3	1	6
37	1	4	1	18
37	2	0	1	75
37	2	1	1	66
37	2	2	1	6
37	2	3	1	60
37	2	4	1	39
37	3	0	1	12
37	3	1	1	6
37	3	2	1	60
37	3	3	1	9
37	3	4	1	15
37	4	0	1	24
37	4	1	1	18
37	4	2	1	39
37	4	3	1	15
37	4	4	1	12
36	0	0	1	9
36	0	1	1	15
36	0	2	1	75
36	0	3	1	12
36	0	4	1	24
36	1	0	1	15
36	1	1	1	6
36	1	2	1	66
36	1	3	1	6
36	1	4	1	18
36	2	0	1	75
36	2	1	1	66
36	2	2	1	6
36	2	3	1	60
36	2	4	1	39
36	3	0	1	12
36	3	1	1	6
36	3	2	1	60
36	3	3	1	9
36	3	4	1	15
36	4	0	1	24
36	4	1	1	18
36	4	2	1	39
36	4	3	1	15
36	4	4	1	12
35	0	0	1	9
35	0	1	1	15
35	0	2	1	75
35	0	3	1	12
35	0	4	1	24
35	1	0	1	15
35	1	1	1	6
35	1	2	1	66
35	1	3	1	6
35	1	4	1	18
35	2	0	1	75
35	2	1	1	66
35	2	2	1	6
35	2	3	1	60
35	2	4	1	39
35	3	0	1	12
35	3	1	1	6
35	3	2	1	60
35	3	3	1	9
35	3	4	1	15
35	4	0	1	24
35	4	1	1	18
35	4	2	1	39
35	4	3	1	15
35	4	4	1	12
34	0	0	1	9
34	0	1	1	15
34	0	2	1	75
34	0	3	1	12
34	0	4	1	24
34	1	0	1	15
34	1	1	1	6
34	1	2	1	66
34	1	3	1	6
34	1	4	1	18
34	2	0	1	75
34	2	1	1	66
34	2	2	1	6
34	2	3	1	60
34	2	4	1	39
34	3	0	1	12
34	3	1	1	6
34	3	2	1	60
34	3	3	1	9
34	3	4	1	15
34	4	0	1	24
34	4	1	1	18
34	4	2	1	39
34	4	3	1	15
34	4	4	1	12
33	0	0	1	9
33	0	1	1	15
33	0	2	1	75
33	0	3	1	12
33	0	4	1	24
33	1	0	1	15
33	1	1	1	6
33	1	2	1	66
33	1	3	1	6
33	1	4	1	18
33	2	0	1	75
33	2	1	1	66
33	2	2	1	6
33	2	3	1	60
33	2	4	1	39
33	3	0	1	12
33	3	1	1	6
33	3	2	1	60
33	3	3	1	9
33	3	4	1	15
33	4	0	1	24
33	4	1	1	18
33	4	2	1	39
33	4	3	1	15
33	4	4	1	12
32	0	0	1	9
32	0	1	1	15
32	0	2	1	75
32	0	3	1	12
32	0	4	1	24
32	1	0	1	15
32	1	1	1	6
32	1	2	1	66
32	1	3	1	6
32	1	4	1	18
32	2	0	1	75
32	2	1	1	66
32	2	2	1	6
32	2	3	1	60
32	2	4	1	39
32	3	0	1	12
32	3	1	1	6
32	3	2	1	60
32	3	3	1	9
32	3	4	1	15
32	4	0	1	24
32	4	1	1	18
32	4	2	1	39
32	4	3	1	15
32	4	4	1	12
31	0	0	1	9
31	0	1	1	15
31	0	2	1	75
31	0	3	1	12
31	0	4	1	24
31	1	0	1	15
31	1	1	1	6
31	1	2	1	66
31	1	3	1	6
31	1	4	1	18
31	2	0	1	75
31	2	1	1	66
31	2	2	1	6
31	2	3	1	60
31	2	4	1	39
31	3	0	1	12
31	3	1	1	6
31	3	2	1	60
31	3	3	1	9
31	3	4	1	15
31	4	0	1	24
31	4	1	1	18
31	4	2	1	39
31	4	3	1	15
31	4	4	1	12
30	0	0	1	9
30	0	1	1	15
30	0	2	1	75
30	0	3	1	12
30	0	4	1	24
30	1	0	1	15
30	1	1	1	6
30	1	2	1	66
30	1	3	1	6
30	1	4	1	18
30	2	0	1	75
30	2	1	1	66
30	2	2	1	6
30	2	3	1	60
30	2	4	1	39
30	3	0	1	12
30	3	1	1	6
30	3	2	1	60
30	3	3	1	9
30	3	4	1	15
30	4	0	1	24
30	4	1	1	18
30	4	2	1	39
30	4	3	1	15
30	4	4	1	12
29	0	0	1	9
29	0	1	1	15
29	0	2	1	75
29	0	3	1	12
29	0	4	1	24
29	1	0	1	15
29	1	1	1	6
29	1	2	1	66
29	1	3	1	6
29	1	4	1	18
29	2	0	1	75
29	2	1	1	66
29	2	2	1	6
29	2	3	1	60
29	2	4	1	39
29	3	0	1	12
29	3	1	1	6
29	3	2	1	60
29	3	3	1	9
29	3	4	1	15
29	4	0	1	24
29	4	1	1	18
29	4	2	1	39
29	4	3	1	15
29	4	4	1	12
28	0	0	1	9
28	0	1	1	15
28	0	2	1	75
28	0	3	1	12
28	0	4	1	24
28	1	0	1	15
28	1	1	1	6
28	1	2	1	66
28	1	3	1	6
28	1	4	1	18
28	2	0	1	75
28	2	1	1	66
28	2	2	1	6
28	2	3	1	60
28	2	4	1	39
28	3	0	1	12
28	3	1	1	6
28	3	2	1	60
28	3	3	1	9
28	3	4	1	15
28	4	0	1	24
28	4	1	1	18
28	4	2	1	39
28	4	3	1	15
28	4	4	1	12
27	0	0	1	9
27	0	1	1	15
27	0	2	1	75
27	0	3	1	12
27	0	4	1	24
27	1	0	1	15
27	1	1	1	6
27	1	2	1	66
27	1	3	1	6
27	1	4	1	18
27	2	0	1	75
27	2	1	1	66
27	2	2	1	6
27	2	3	1	60
27	2	4	1	39
27	3	0	1	12
27	3	1	1	6
27	3	2	1	60
27	3	3	1	9
27	3	4	1	15
27	4	0	1	24
27	4	1	1	18
27	4	2	1	39
27	4	3	1	15
27	4	4	1	12
26	0	0	1	9
26	0	1	1	15
26	0	2	1	75
26	0	3	1	12
26	0	4	1	24
26	1	0	1	15
26	1	1	1	6
26	1	2	1	66
26	1	3	1	6
26	1	4	1	18
26	2	0	1	75
26	2	1	1	66
26	2	2	1	6
26	2	3	1	60
26	2	4	1	39
26	3	0	1	12
26	3	1	1	6
26	3	2	1	60
26	3	3	1	9
26	3	4	1	15
26	4	0	1	24
26	4	1	1	18
26	4	2	1	39
26	4	3	1	15
26	4	4	1	12
25	0	0	1	9
25	0	1	1	15
25	0	2	1	75
25	0	3	1	12
25	0	4	1	24
25	1	0	1	15
25	1	1	1	6
25	1	2	1	66
25	1	3	1	6
25	1	4	1	18
25	2	0	1	75
25	2	1	1	66
25	2	2	1	6
25	2	3	1	60
25	2	4	1	39
25	3	0	1	12
25	3	1	1	6
25	3	2	1	60
25	3	3	1	9
25	3	4	1	15
25	4	0	1	24
25	4	1	1	18
25	4	2	1	39
25	4	3	1	15
25	4	4	1	12
24	0	0	1	9
24	0	1	1	15
24	0	2	1	75
24	0	3	1	12
24	0	4	1	24
24	1	0	1	15
24	1	1	1	6
24	1	2	1	66
24	1	3	1	6
24	1	4	1	18
24	2	0	1	75
